enrollment_id;student_id;course_id
4d337d70-95ed-406e-881d-3e893198f836;f02e78d4-1b6e-4444-81be-2612c16b7942;f3d480e2-e1ee-4c64-ba59-b8cf4e3c8968
35f88c28-700a-476c-9abc-9c7687e63c5e;f02e78d4-1b6e-4444-81be-2612c16b7942;fb88d440-ad44-42bd-bd76-0bc6c60a2828
364aa34a-5dac-4397-89ad-53a55dfc8547;589efff0-7e14-47e4-867d-49ffd787acbd;28927200-6400-4a24-9841-a37cd8ff736e
08c4b5a3-34a1-4d64-acd7-286a8aebbe54;589efff0-7e14-47e4-867d-49ffd787acbd;e3fa131c-7086-4dc7-aeac-dab595c54382
4e6ba8e3-2310-4fbf-942c-84f927458983;7f416ce1-9a63-4d2d-92b3-f6bc3a0a89c3;38216615-981e-4abd-bce6-5fe4845d4a7c
d3b2ce13-fe12-4a78-8e05-8dbfe40b47c4;7f416ce1-9a63-4d2d-92b3-f6bc3a0a89c3;67d5a322-4a49-4787-9e3b-a5df00e8094c
3da82cc3-ed8e-4486-bcb8-19d110ac317b;460e3f3b-bd21-413d-9f3d-873fb60d64cf;858508e0-515a-4b17-a6d5-bb529b764c77
a44b2620-f2b5-4999-b8df-b19271ffa10b;460e3f3b-bd21-413d-9f3d-873fb60d64cf;947a68e9-ec97-4124-88dd-4dcc97bc6946
8c252f2a-f766-4665-8434-69d217169b52;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;7fb190b1-05c8-4057-87db-642a0ee4ee26
72d9a7d1-561f-4353-b832-b204b9c1e417;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;c4261ef3-7eae-481a-a0f9-d49b5a839eaa
e521f044-bbd2-4af8-937b-e42d6b918c94;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;23f95ad4-13d1-4d71-83f4-81dcff2f38db
4d44c1d8-16c6-45e0-bc6e-67f94f105537;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;c37a402f-9f37-4788-8323-0f780784811f
ca1a888f-69cb-406c-bbb2-78cea28c5d95;f18c056b-0729-4e94-b56b-ea292eada2d6;934be974-7251-4f2e-917e-552f4dfa9644
86ccb519-b5e2-43f6-9ab4-245996924b8c;f18c056b-0729-4e94-b56b-ea292eada2d6;6a269bfa-7ee2-4204-87a9-1d76f0280002
cc41409e-2806-4135-b28e-a25cbe2785d4;f18c056b-0729-4e94-b56b-ea292eada2d6;237f3854-e048-4524-90ed-0049a8a7022b
d22ab3f3-a269-4522-9de1-86a149b5196f;f18c056b-0729-4e94-b56b-ea292eada2d6;9d737d76-6251-4b9e-9cb1-083fd59400bb
bcba3be3-22c1-4099-87fa-e335200f2a12;31ef3b4f-b36f-4631-93b0-1828c4787a96;b17e990e-2d7a-4268-a348-8e829c0ac18e
0f77a655-e843-4ebd-bb9b-49094a19a7a7;31ef3b4f-b36f-4631-93b0-1828c4787a96;31b65a44-c883-4f6b-82bb-56d662cf1fee
52adfc6c-45ab-4aa0-87c2-bb75ea29b2aa;31ef3b4f-b36f-4631-93b0-1828c4787a96;23f59ce5-8efe-4534-b81c-152c6c76adb8
fc6dbbd3-81d4-4325-96b4-b302549fbb61;31ef3b4f-b36f-4631-93b0-1828c4787a96;8ca45d6e-e138-4fa2-a90a-ecdca38bca30
6086ce99-2c63-4cb0-a893-f2f7e8dc0c4e;44046d8e-7a6c-47d9-81fe-c4339349b5fa;05e3a206-bd80-434e-8263-b54e8e67942d
c4192850-4726-49e0-880e-8cd9bf24e801;4ffa1187-9db2-4df6-930a-164b8de6d7c2;4e8c40a8-ef53-490a-8052-a56e2ebe5ac8
10bd8a31-7f96-441d-aebc-fd2b0a19d6b8;4ffa1187-9db2-4df6-930a-164b8de6d7c2;65230a9c-bd12-4760-a03d-52c11c6e396d
34121ea0-e1d7-45a9-9589-b23cb3ab36ff;4ffa1187-9db2-4df6-930a-164b8de6d7c2;f692ad67-e06c-49d0-8bc7-4b8e344a9f80
c7113931-5210-4e99-affd-5b10ab899740;7d1a577d-82c3-46a5-828b-01601e54011c;ffc750f4-94b3-4cde-8b06-a3bf47882484
51bc4aee-7922-46bf-b4a1-00234c43126a;7d1a577d-82c3-46a5-828b-01601e54011c;bbda6eae-23bb-4cff-a736-4359a328a86b
f440f831-1784-4cff-93f7-3c0e594dce0e;7d1a577d-82c3-46a5-828b-01601e54011c;a282dc3c-c486-4e4d-aa30-9420e783ac44
486922f2-350d-42f3-bf11-36ff6e6c0a57;9633b75d-4e98-45bf-a255-d1f8edfb8104;30111edf-94d3-459e-a8f5-c294b23f7564
a39fc06c-7d91-48e7-a475-fe932695c6a8;9633b75d-4e98-45bf-a255-d1f8edfb8104;9f34c12c-5e2d-45f9-9184-ccad063cb924
84cedbc0-fe0b-468c-8a64-9066ac8373ff;9633b75d-4e98-45bf-a255-d1f8edfb8104;ce325134-daee-4556-b276-ebba504ec483
7bb3a197-b80a-468e-adf2-5cc48759e993;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;3a74d806-600d-4a6a-87cd-d8ea4202e967
04522296-a0e4-43a8-ba32-954a8d7d3190;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;00aa151d-1b88-4530-ba83-2db0946ba890
e6a298bb-8b9e-4a82-b206-b4b93ce1302b;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;b403064e-5108-4319-80ba-797d4d3774fa
46473cd6-e740-4ade-9501-6e2775e14174;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;6c2dc043-abd9-4169-9a55-0cd97fbf3382
edf16d61-4ca9-4bd1-aa2a-80957f9ad6df;a62b4542-dd29-4865-a1d5-d8a1152fac81;b23d8650-b189-4ad4-953a-1e8bb7cbcc47
63528194-215f-4d03-a2f1-6e0dcb3fc736;a62b4542-dd29-4865-a1d5-d8a1152fac81;c7bd6821-b105-4e9f-8d49-6028de471e1b
f4f7a725-c8f2-4dac-88d8-dfc50dedbd55;27f18b3a-55f3-47cc-83e7-8c3e2e699088;bf2857c1-8053-467a-9fc1-a43327fd91bc
0ee94091-e73f-4e91-9876-af7f1afeae18;27f18b3a-55f3-47cc-83e7-8c3e2e699088;6241a95e-2139-4554-87e6-ac287d99a376
f95290fa-cef3-4c32-9dd0-eb55261123a9;27f18b3a-55f3-47cc-83e7-8c3e2e699088;501c893b-904c-426d-aa7e-88fcde90ad43
94c0ec6b-da9b-48f5-8d14-fc8b4f0df114;a96f8b4a-4dc5-4175-b27b-57d4c96fd5ca;9fef45ef-dc41-4586-a90c-1f5797d3c1ed
2aa125f2-5a1d-44de-8b6e-1ed27f597a2f;aa78219f-4a46-4131-8d3a-3808b9034b1d;0de7c8f7-c3b5-4b33-abb6-618193651b18
3c43c602-39ff-447c-8629-95baf086c9a3;aa78219f-4a46-4131-8d3a-3808b9034b1d;0d689678-1a39-452c-b7ff-5dab0af72e03
da5fcb4e-2377-495a-a0a4-cc5cdeef453c;aa78219f-4a46-4131-8d3a-3808b9034b1d;cf8a44b0-686f-4768-ad61-5dcc4bb95c03
e701ec43-4982-40d9-88b4-02263a19a427;23fe87a3-f169-4394-ac47-57aceb4a9144;b3d0590c-7e97-40ad-842a-19a30b5f982b
a7fbd90c-6908-4667-96cf-7026520341dc;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;e8602434-585d-4614-b975-cb31ec183d6b
f5c372b8-fc28-41f6-9716-5a5aecfa4e0c;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;88dffcf9-8144-4bcb-8d39-e78d2372c79c
2e8cc996-0119-46bf-b70e-fc03f24a065c;65f8fb0c-122e-4ddf-b010-35d9c55d8d92;5f946c7a-5361-4d36-aed1-c71950396808
7c0292ee-f67f-4da8-9354-a12b16baa025;65f8fb0c-122e-4ddf-b010-35d9c55d8d92;efd034af-a326-415d-a932-3c86095ae72f
6df22347-61b7-4e20-b2a2-67854b0e85d8;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;b5c7a033-8f3f-4a33-96ba-78016c0631c1
e6e936f2-022c-4785-8570-c626ade5b715;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;00d92e1f-ecd7-4c76-a87a-672292c778fc
2c76459a-cef4-472f-bffd-75e1398fce7f;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;234d1521-fefa-43f3-9623-b11de81198cb
f6786017-594f-46a9-8251-090811394504;44c13881-b0db-4eb2-8868-95eb26a7d84b;ee47e378-61cc-4fa2-b3f0-abcb24895e92
51c76bbe-916b-4bf3-a066-b755efed982a;44c13881-b0db-4eb2-8868-95eb26a7d84b;1e226a7a-1fbd-4a41-9902-0f9e68bab619
7665ab35-5a7e-4de0-ba0b-c0ca74ab8acf;44c13881-b0db-4eb2-8868-95eb26a7d84b;9b685e59-a7fb-4378-9586-473f393e5060
c64d882b-6e98-4d28-b333-98dbf45422f9;aac0aadb-2509-4e1a-ac3d-8a2cf9373636;1ea49050-6efd-4e1e-8cb6-e3405b7cdc57
d671c559-9a20-4157-8d43-58f4502d6cc1;aac0aadb-2509-4e1a-ac3d-8a2cf9373636;e12295fd-8cbf-4e1c-8fb6-9bfff884e282
6bb709f4-a569-4202-955e-ee05fef4b68f;aac0aadb-2509-4e1a-ac3d-8a2cf9373636;976ef162-0494-4704-b63c-ded0a02a984d
28057d84-4e67-46d1-ac3a-4130d63c47b5;aac0aadb-2509-4e1a-ac3d-8a2cf9373636;044b56ff-8b05-48a7-a005-f1a46f3a9d3d
87ac8884-dbd2-4e98-8d48-4342446955a3;a3215deb-3b4d-4332-bc92-0acac7e9fed8;963d96ba-c2e4-4402-904b-eedb32eb3db5
802926a9-13b7-4def-8de5-84000e6424b8;a3215deb-3b4d-4332-bc92-0acac7e9fed8;d84efecf-b5f4-4a40-941b-0783c97093de
154de1b6-cb1c-4e71-83cc-58c45d759f2e;61cbe8ad-1236-4ed5-8a8e-264c6573d162;cb7f2b89-428a-4667-9be1-7fdd5241fb31
ab1065b3-908d-4326-ba12-0758bc94c9ed;d00410dc-c647-47c3-b0fc-a7c00be76e21;eff024a9-e2dd-41c7-b56c-943542f22595
