enrollment_id;student_id;course_id
5338b4d5-03f5-464a-b283-dd6849f502c2;f02e78d4-1b6e-4444-81be-2612c16b7942;86610ee1-7187-44fd-872e-1f313c3398dc
2a4912c1-2a94-4013-a501-f0c0fb9723bc;589efff0-7e14-47e4-867d-49ffd787acbd;ffdda528-f11e-4acf-80be-75d35a012ef2
f72fd746-005a-4c38-afd6-be0b25123fd2;589efff0-7e14-47e4-867d-49ffd787acbd;bf8fd2bf-3e70-4eb9-b913-14dcf17db6ed
c97ab3cd-e0e7-4542-82d0-6acccd024322;589efff0-7e14-47e4-867d-49ffd787acbd;4e5155af-1e2d-4f56-95b6-513306905ffe
20566f6b-9165-488c-8dc4-c6c3bd8c0021;7f416ce1-9a63-4d2d-92b3-f6bc3a0a89c3;572413ae-ac54-4830-be1c-e3dfe7922dda
9f0c968f-f8e6-434b-ab9a-e2be38f45275;7f416ce1-9a63-4d2d-92b3-f6bc3a0a89c3;a3468840-65da-4c21-b038-e109470f4ff1
eca3199d-db49-4683-9d6d-5673cbb6a3ba;460e3f3b-bd21-413d-9f3d-873fb60d64cf;df4f09fd-6d08-4a2d-9dfd-6b0fa01ba48f
5bc64fa6-2ffd-4ea1-8796-8933a4483cd2;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;a973e232-2b41-4650-acee-868981f18788
8b10aa19-8031-4a83-9dc2-01c4c0a3024a;7d4d2919-6fde-4d6c-b3c5-4acc4a19e34f;20e96641-b9bf-4c49-abc7-3fce1d4bb2b0
6a096f73-b9d5-40b6-b717-fbc9044c728a;f18c056b-0729-4e94-b56b-ea292eada2d6;0facbce1-edc4-4376-bb2a-1c27ebebc3ab
8d16b1eb-5335-45b8-afeb-7ae95c4081c4;f18c056b-0729-4e94-b56b-ea292eada2d6;1f487535-f822-4362-8cf5-25f658d0f527
14eb7e20-269f-4545-af09-a0c7ed4d0a9d;f18c056b-0729-4e94-b56b-ea292eada2d6;ef6ec759-41ac-4ff7-8455-a8c07c118421
b4790029-5c48-432a-a4d7-0f2ad6ba89e4;f18c056b-0729-4e94-b56b-ea292eada2d6;ec04296b-b594-4636-94c2-e8bf38e70f95
8381343c-734a-4509-9dc6-6ac71fff5308;31ef3b4f-b36f-4631-93b0-1828c4787a96;e16254a5-c103-4d88-9277-9a683d201451
95515b8f-1435-4bee-b41e-0fc17e04adc6;31ef3b4f-b36f-4631-93b0-1828c4787a96;beb40d8e-e116-4d9c-9541-be9b9f91b4aa
46d4c59a-b799-4840-8b8a-190df792ceee;31ef3b4f-b36f-4631-93b0-1828c4787a96;f9a22395-3e7a-4ef3-9c2e-d0772ecb6f7c
81474954-db07-45b9-b4e8-8895ecab13ed;44046d8e-7a6c-47d9-81fe-c4339349b5fa;60f6da63-25f6-4ce5-8c89-767911b4ee1b
f5819d18-7053-40b8-b4e1-cf0df70f9de6;44046d8e-7a6c-47d9-81fe-c4339349b5fa;75dcd111-89ab-45f2-801a-a9064759125c
195cd8b3-70c3-4776-ab49-48b53072bdde;44046d8e-7a6c-47d9-81fe-c4339349b5fa;402f6d3e-6ff7-4b38-b3f6-bcc452392495
72509ba8-1683-4646-a174-601def749928;44046d8e-7a6c-47d9-81fe-c4339349b5fa;1efa3904-d45a-4cff-8220-af539ccc0920
14107b08-23b1-49c1-ab13-59eec51f5c75;4ffa1187-9db2-4df6-930a-164b8de6d7c2;261856af-b9ac-4a85-ac45-6e0f3d05e070
c003f871-eb8a-46fc-aca7-28f6961c3fcf;4ffa1187-9db2-4df6-930a-164b8de6d7c2;9a6e8681-fa88-460e-84e9-560ef3856e0c
589759d6-9c86-4719-be04-df05c95b33b4;4ffa1187-9db2-4df6-930a-164b8de6d7c2;aaeb23a4-e35c-4fc4-af76-69704cd81d5a
dd867431-a11c-4188-bef5-92d5d7015776;4ffa1187-9db2-4df6-930a-164b8de6d7c2;a5090cea-fe03-443e-9346-e58dd1e237f6
7e9ffc5f-dca1-42ea-856c-c9a16fa155ed;7d1a577d-82c3-46a5-828b-01601e54011c;99912848-e7ba-4280-b8b9-17a55b3086e7
7e04dd94-ef64-4225-95d1-b3150caffe7f;7d1a577d-82c3-46a5-828b-01601e54011c;2d354e4d-ded1-4fae-962b-28f0c04000dd
a3662d33-9d03-4129-af8f-d60bf9cfba2f;7d1a577d-82c3-46a5-828b-01601e54011c;a31f5e19-11a3-4043-ad32-3f2bf016ecd7
6b268a3c-cbaf-4455-b4e7-8c9265542f01;7d1a577d-82c3-46a5-828b-01601e54011c;16574fe4-4869-4f23-83a0-a83874db3758
a66e013e-b765-412e-a818-ed0b80734cc3;9633b75d-4e98-45bf-a255-d1f8edfb8104;34c6d59c-ae0c-425c-9108-035211087f3c
15d70d22-80da-4951-a082-7c5daa55e1d8;9633b75d-4e98-45bf-a255-d1f8edfb8104;b9a779e1-3058-4ab7-8bb7-e7ac104ef18c
3c0e0241-f87f-4314-9860-388ce5d95735;9633b75d-4e98-45bf-a255-d1f8edfb8104;b8db13b4-c04c-4d58-af09-242e480b6fce
ec214870-faf4-4ba0-ad05-bbef2313ca3f;9633b75d-4e98-45bf-a255-d1f8edfb8104;49039258-20ed-4498-b2b0-6526476a9223
dcdc7fca-4305-4af0-b516-2649ef781ddb;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;ec4d94db-7f27-46c7-8136-ad04f476bfe2
76dc8958-8d61-47bd-a644-3fe5d1c2694a;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;d9a0a57b-6a3d-4641-b23e-7ec085268ce6
7dfd6942-7fe9-49ef-bc57-a2fb20451c78;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;673a6436-e2bf-4a98-8b91-40915e3ccea1
46019df9-dce0-4943-9e41-1d6a13975dc5;0cc4b37a-c94d-49ad-9ed5-d8a3f63564bb;3ab5d799-e290-4843-835a-0da50fb42e99
dbf7e089-8daa-45b1-8e74-f20370ce114b;a62b4542-dd29-4865-a1d5-d8a1152fac81;7d3b132c-927b-4d96-96c2-2b83a661e9e4
dc8a15ae-dbbd-4dd2-b05d-28ab234f4500;a62b4542-dd29-4865-a1d5-d8a1152fac81;32192be7-40fd-435e-97c9-e65e6fbad424
daecaf55-a6eb-46fd-8b0e-15c5b6d5e3f2;27f18b3a-55f3-47cc-83e7-8c3e2e699088;1ddef834-f63a-4ebd-acb0-9917396eb388
cc950f3b-5e8c-471e-8856-37c91072cc78;27f18b3a-55f3-47cc-83e7-8c3e2e699088;fd3ef913-304b-41d0-8edb-6fa38e58e7f6
28638513-d277-4fdf-8c7e-9812863cc683;27f18b3a-55f3-47cc-83e7-8c3e2e699088;a992e288-5bd5-4b1b-9645-22fdce8dac85
7fb472d6-6a70-45a9-a2dd-446cca7abc38;a96f8b4a-4dc5-4175-b27b-57d4c96fd5ca;98a28dae-abcf-448e-ae80-0bddf0bf183c
eba40354-bf8d-493b-9355-93a656bde92d;aa78219f-4a46-4131-8d3a-3808b9034b1d;32bb8e87-b858-4f67-a006-44b9e8b90978
d17bd07b-8142-489a-a46e-65c6900ed4a2;23fe87a3-f169-4394-ac47-57aceb4a9144;c1ec9833-69df-4e07-b10b-402cd15dbd68
121b91fa-2bb5-4ae2-a3d5-a119972c0732;23fe87a3-f169-4394-ac47-57aceb4a9144;fac09cd0-1b41-45d0-a915-aeb9f2e7c1bc
acae2e8d-2715-4b42-97e3-74bce5464941;23fe87a3-f169-4394-ac47-57aceb4a9144;399301e8-4879-4316-bae6-cdd069022c57
cad948ed-930a-4be8-8de6-ac32ae14ae67;23fe87a3-f169-4394-ac47-57aceb4a9144;175a3ec7-1088-409f-9517-c25500ad3c78
cbc02f64-ca7c-4033-8ce1-ffd968c410ee;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;0cbf493a-826a-4e4a-8dcf-96d8715b7d08
fbd6ac9d-a696-4d25-8065-73122e1258e0;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;5ee4ca8e-8200-4749-ae3b-02e3ad72ae5b
92335756-5da6-4ad3-9063-0be3e7ea8860;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;b886c3f4-a31c-4caf-b424-1c1f392dc23d
a0d40ca0-bc6c-46e2-b959-5c22968df1b3;ea9e4728-e8c5-4f9c-a9e4-f5f3165bd34f;dc59d315-3aef-4041-85b7-cfd6206bfbee
abd473e8-9d28-4ada-bc30-57625fbb2645;65f8fb0c-122e-4ddf-b010-35d9c55d8d92;1276bc60-103e-44e0-a989-010b31c80e68
481c2c1e-c478-43c2-a293-f4bdd3f0cc81;65f8fb0c-122e-4ddf-b010-35d9c55d8d92;1c6f8504-e5b1-477a-9895-da77114588e0
65186e3a-a708-443d-a7fc-a4f6b4b8fc0e;65f8fb0c-122e-4ddf-b010-35d9c55d8d92;acbc2eab-d221-4120-8f8b-1cc0ed95f6d1
d26ed4a1-4180-413e-91b7-c321681150e0;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;a1bb22de-970d-411d-aabc-d951386d2c4a
2663d26d-12da-42b8-99e6-fd2c6c17006b;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;258c8733-1912-4086-8c11-8c5d2a422310
99649160-16b6-4111-b061-2e8fa4a05a28;ce1953a3-33ac-417f-b6e3-68bcfa11ea35;d01b3d97-fead-4a56-aaba-3854363fbf11
e0ec96d1-7553-43c5-8077-21658a26b7d2;44c13881-b0db-4eb2-8868-95eb26a7d84b;df775c91-0b93-4239-b9ac-48962fe071a5
50a98abe-9b99-44e6-8d54-666e414edf33;44c13881-b0db-4eb2-8868-95eb26a7d84b;ca94bcaf-f747-4b73-a124-0baba7b33321
71ccaa8e-69ca-4f21-ac7a-6d43c6031761;44c13881-b0db-4eb2-8868-95eb26a7d84b;c9f03259-375e-4c8f-9042-3732d2008fa7
3c80de73-8543-4c53-b540-afb1c7f05def;44c13881-b0db-4eb2-8868-95eb26a7d84b;ba75ece1-a961-4d2b-859d-dd4231c4e27d
226736bc-d498-44c8-b072-0da6410bbfa1;aac0aadb-2509-4e1a-ac3d-8a2cf9373636;a872ee58-06d0-47ec-80d8-fe2d46556058
bccfa428-007e-4b60-9f03-af3ac2bff526;a3215deb-3b4d-4332-bc92-0acac7e9fed8;0b91bbbe-0fce-48e6-a20a-a7e98e4d0908
ea77c80c-4561-4c49-a828-a490224b76d3;a3215deb-3b4d-4332-bc92-0acac7e9fed8;e0c1aedc-a0e3-4dd2-acfc-744989eba6cc
94eb7bbf-c3f5-4c0a-b059-0ae7ae89ebdb;a3215deb-3b4d-4332-bc92-0acac7e9fed8;6b113b44-4711-47ea-b492-e16c11daa29d
ef304761-7c92-4a23-bb7d-bc7ce5d8cdde;61cbe8ad-1236-4ed5-8a8e-264c6573d162;65811579-77bd-42fc-a24a-f4693f6f1d23
b8b55460-3c09-4a94-948f-476c4427caf0;61cbe8ad-1236-4ed5-8a8e-264c6573d162;20f3c347-e780-4503-b0e4-9e3722a8332a
bd88e059-7506-43b3-99ef-273bb218a84a;61cbe8ad-1236-4ed5-8a8e-264c6573d162;94b498e5-769e-4c3b-adcd-263744cafd6d
51118a1a-c626-4a7f-bb1d-960c91460215;d00410dc-c647-47c3-b0fc-a7c00be76e21;d811eebf-511e-41ee-8251-4c3b051df8c3
8f6dbd3c-e1cd-46c8-af66-f38c4dc0fb14;d00410dc-c647-47c3-b0fc-a7c00be76e21;4ba5f5ac-daf4-48e9-b1d4-a2f78fe244c2
5658d3d5-b990-4f09-bc1a-0c71c9cc5854;6e87a49c-d72d-4e80-bec1-fa7383c424e3;1e63ab84-7b3f-43d0-bd4f-6f5f347925fa
63d024f3-a1ed-4695-9682-c493ef768212;6e87a49c-d72d-4e80-bec1-fa7383c424e3;601f41d9-6528-43c6-b199-29b0b9bf7d99
83b5104e-2d64-462c-a011-55e03faa804c;6e87a49c-d72d-4e80-bec1-fa7383c424e3;6689efc8-6e71-49de-ab97-93b66bd02122
0e3221bb-29af-45bd-9334-bee80b36dc6a;8f40e966-2234-48e8-97ff-20a1c457571d;7d88e005-4f6a-4cdf-9b1c-60f016f97166
8a947d59-0265-47c4-bda2-861b7b8c3b5c;8f40e966-2234-48e8-97ff-20a1c457571d;84d76ef9-d216-4516-91a5-38609c318892
b5cd72dd-b56c-43f4-85aa-65585ce6761f;8f40e966-2234-48e8-97ff-20a1c457571d;45ae67a3-5a7d-4baf-ae5b-942183f958af
edc63839-fdf2-4182-9608-2779bd976fec;145848b3-fac2-4c95-87e2-6e9288f68dce;efd034af-a326-415d-a932-3c86095ae72f
4cf2450a-6216-435a-811f-fb1d733c8d21;145848b3-fac2-4c95-87e2-6e9288f68dce;b27d6035-3406-4973-af72-288b5ff8818f
f5182fcf-b66f-40f4-89e8-8add78373516;145848b3-fac2-4c95-87e2-6e9288f68dce;9e047be0-c7df-4896-b4eb-705d8cbc9f85
17da8c3e-202f-40c8-85fc-842b8560f30f;2b9df8b1-671f-4a92-9d8e-6eaac4edd950;6ee72ebe-2ec3-421d-b3d5-d16414e71be7
fc1a947d-590c-4a12-9d57-38120445cd24;2b9df8b1-671f-4a92-9d8e-6eaac4edd950;cf4d7737-1c95-4afe-b29b-681a22f9d23b
5ba20868-e816-4f94-876b-dc07939b39d6;0ec86bb8-98f1-4d34-9b87-04323fe6fd60;148cd8d2-d5ee-4be4-9fcb-5d8589d0e608
d0f6211b-e566-4830-b473-72f4c7a357cc;fca0e3fe-a230-4dc9-af3c-103e2d00e1f6;7e678041-f301-40b8-be62-0d17a786921f
34a3b814-39fd-417d-bfa9-1c91168993ed;fca0e3fe-a230-4dc9-af3c-103e2d00e1f6;59d0c3b4-8f54-460c-9733-80d9eced675c
2b860ad9-34b1-48ad-a688-ffb10942d6e9;fca0e3fe-a230-4dc9-af3c-103e2d00e1f6;f04d3253-6e7f-4b9b-9a48-0adf99b41c00
b3185c43-4f28-4dd9-8cf2-44b78c0b531a;fca0e3fe-a230-4dc9-af3c-103e2d00e1f6;08234485-6988-4890-a8e9-afde9069d456
ea5111d3-acb2-437d-ad81-07558876373f;78afa826-0892-4c3c-be44-0ad69de8af36;b47ef0b6-32a5-427a-945e-edd72cd9159b
58d9ed1a-60d7-45a2-ab64-1d9a233133e0;78afa826-0892-4c3c-be44-0ad69de8af36;1e9c4f38-dd03-48a7-bb62-5e71f1d4e551
08e3f800-d4f8-4bab-ae99-5fbeccdfdb8d;e4c8b72b-b4a7-414d-9558-7e54d8703af1;6404a935-2dfd-4bbb-8833-6a7487e80ed7
3b223409-2118-4ea9-8e2a-31e5e0251335;e4c8b72b-b4a7-414d-9558-7e54d8703af1;fbc8ab87-f177-46b3-b1c0-360db659b130
2f1ed511-2420-4131-b735-98cfad218f75;e4c8b72b-b4a7-414d-9558-7e54d8703af1;1b179821-0345-406d-a974-142fb8ca1f88
2708457d-f680-4d4e-a089-1c4b620a17c2;e4c8b72b-b4a7-414d-9558-7e54d8703af1;c488b74e-4f37-4972-8533-2d0e6506e949
ce7ecbb5-bb48-4696-bd36-1bd26b7d5e35;bccde30a-3af9-41ce-baa2-a48d9670475a;bc0a6fb9-c419-4f7e-9bad-f0ab62e54746
30952136-3bb3-40aa-b8ec-6f0d21fdad32;2126118b-25ba-4372-95d2-d6283829b370;a6a43356-4bdc-494b-b13c-e16e08c0210c
61efdc1c-2e28-4ebf-8a5a-43b7a192e76d;2126118b-25ba-4372-95d2-d6283829b370;8ea0543f-2545-4542-bebd-c678e7fa6258
a53a3c9c-d519-4669-a756-2579e12e3e02;2126118b-25ba-4372-95d2-d6283829b370;88c3c680-5533-4d59-b6b5-36f4361337b0
d1c43d93-400d-4387-9197-2c4343e76c3b;2126118b-25ba-4372-95d2-d6283829b370;c5913561-05ce-4c48-af82-2bf620805edf
99c1bf33-f9c8-4b50-a53d-d54a35401d0a;5f067942-ce81-4e6c-97b3-ace5cacd78da;76d36f02-36ce-4c23-a564-696e5ae2b99c
cd449693-b1a1-47ed-b5e1-bd7cfecdc2de;a4af0ece-bd54-4461-a60f-d2c37ca321e2;d8b56203-f747-49c2-b851-58cf5c13471e
7ee08376-9d77-43b6-8201-7a990215744d;a4af0ece-bd54-4461-a60f-d2c37ca321e2;460b8f20-42a5-42fd-b632-a2000b4fd09b
eb94a8f4-c207-40bf-b64a-fc890804b67b;89e93184-47f0-4e3c-940c-af9f5b28c07e;84ab5afe-0f3b-4c3a-a32f-d6e51ef6778a
ad952301-1aa8-4368-8914-0fc3a5793165;89e93184-47f0-4e3c-940c-af9f5b28c07e;9b21f5a4-78fe-4a08-8c72-463d24197077
17e80e3d-5983-4964-b848-b745f2d2add8;89e93184-47f0-4e3c-940c-af9f5b28c07e;fd362a44-2c8c-4b8b-a3c4-19a3c3846c37
15660d60-89a3-4cd7-849e-597af2b710d1;78c689fe-82c2-4bea-b928-51a9cbfafa9c;f999e378-36bb-47ac-b80b-cc14fe9034d9
f6b1c9b8-274e-4a3b-af1f-deb662160c5b;298dba4f-e683-4a85-abda-6f96c721e42e;93f79a40-5e42-40ee-a966-4cb078c6872d
084ba293-e3da-4e86-9924-a6e85ec06428;72ae1689-0710-48dc-a4da-f406b681a37f;40a93484-0ba1-4135-a539-51f81c566f35
62672be7-b2b9-47d1-82c0-93dc4ba74b97;72ae1689-0710-48dc-a4da-f406b681a37f;68ac372b-b09f-4e8d-bbf0-132cefb8b4df
554cc66a-13df-4511-be86-7afecbc8cb7b;449ecdc1-6e6c-4808-913a-3c2a0168e19d;a7701c0a-5cac-4d03-8572-4270cd7d1617
64b758f2-9a2b-445d-a34c-832921ca49aa;449ecdc1-6e6c-4808-913a-3c2a0168e19d;ea39adea-12f6-4180-ab22-a99d0b59f9bc
17e4d0d1-2dc4-4862-9ca2-6b4f5440cbcc;243c3338-b916-4b81-bc7e-6713f3462904;2fb643d9-ad7f-4c99-a115-aad2ba819b09
e44075da-b259-4eff-a1ec-e3d2bdfd7cc3;19ca5076-c9f4-4104-bd4e-916dd1ca186b;60261328-b3a0-49ee-ab8a-532e364cc225
d0ab325f-5e5b-4dbc-8159-e0c0c19d2284;19ca5076-c9f4-4104-bd4e-916dd1ca186b;59fdd2f8-7ab9-4959-baa3-5dbfce2aedbc
187e9081-71ee-48b0-80a8-44b0f09c0a33;19ca5076-c9f4-4104-bd4e-916dd1ca186b;1381be45-9afd-430c-905b-68cfb24fe4fa
e43ca21f-a9c0-4ed8-957a-15bfbdf58048;aa20f4ad-c169-4b77-9720-2d154645b957;2889862e-4f92-4bda-9b44-911159096e2f
